A,000925
A,000963
A,000964
A,001037
A,001089
A,001142
A,001143
A,001186
A,001329
A,001330
A,001341
A,001403
A,001576
A,002179
A,002859
A,004772
A,005118
A,010595
A,011441
A,011469
A,011473
A,011930
A,012230
A,012293
A,012589
A,012826
A,014093
A,014296
A,014385
A,017162
A,018144
A,018158
A,018278
A,018371
A,018793
A,019304
A,019316
A,019780
A,019992
A,020028
A,020035
A,020078
A,020656
A,020758
A,021026
A,022376
A,022400
A,022444
A,022672
A,022758
A,022905
A,023299
A,023559
A,023810
A,024036
A,024371
A,024373
A,024555
A,024676
A,025344
A,025576
A,025944
A,028425
A,030773
A,031458
A,033193
A,035009
A,035662
A,036368
A,038045
A,054654
A,056994
A,057998
A,066210
A,076632
A,076639
A,081291
A,082300
A,088349
A,091728
A,096407
A,113193
A,000511
A,000733
A,000928
A,000936
A,001084
A,001301
A,001512
A,001574
A,001577
A,001938
A,002114
A,002152
A,002315
A,002400
A,003130
A,003874
A,003937
A,003987
A,004006
A,004007
A,004100
A,004342
A,004590
A,004642
A,004663
A,004720
A,004743
A,004875
A,005199
A,005560
A,005561
A,005698
A,005827
A,005828
A,005829
A,005830
A,005831
A,005832
A,005833
A,005834
A,005918
A,005926
A,010779
A,011153
A,011813
A,012005
A,012300
A,014074
A,014312
A,014316
A,014512
A,016506
A,017799
A,018591
A,018612
A,020853
A,022207
A,022761
A,022793
A,022863
A,023162
A,023825
A,024219
A,028420
A,028448
A,028449
A,028475
A,031086
A,037123
A,038514
A,038941
A,039645
A,040785
A,051888
A,052367
A,053671
A,062886
A,065289
A,080054
A,086278
A,086372
A,087754
A,087755
A,087788
A,091243
A,091885
A,092186
A,092389
A,092887
A,093720
A,096651
A,096694
A,108100
A,112591
A,001894
A,002349
A,003957
A,003990
A,004827
A,010381
A,011280
A,013948
A,016492
A,016838
A,017320
A,018186
A,019941
A,020337
A,024370
A,067976
A,092658
A,093322
A,093501
A,094046
A,094384
A,095308
A,095621
A,096212
A,098227
A,000850
A,000856
A,001322
A,002135
A,003063
A,004102
A,004709
A,005119
A,005356
A,011449
A,012470
A,012838
A,013241
A,013327
A,013508
A,013509
A,013806
A,013933
A,013964
A,014309
A,015294
A,015771
A,016507
A,016680
A,017840
A,018952
A,019662
A,019701
A,019705
A,020437
A,021778
A,022142
A,022679
A,022898
A,024437
A,026662
A,026667
A,028678
A,034665
A,035487
A,035627
A,037279
A,046372
A,047688
A,048914
A,052432
A,052707
A,053547
A,053686
A,056888
A,057001
A,057710
A,058067
A,063368
A,063451
A,064171
A,067711
A,067786
A,068081
A,070419
A,076547
A,077546
A,079850
A,081837
A,085720
A,085899
A,089731
A,091003
A,091006
A,099432
A,112582
A,001622
A,000510
A,001090
A,013174
A,017820
A,019410
A,021460
A,028181
A,053036
A,097880
A,097881
A,098422
A,098678
A,017256
A,031393
A,068073
A,077867
A,024168
A,001284
A,010789
A,011295
A,024554
A,090030
A,004021
A,032281
A,012820
A,000374
A,000814
A,001489
A,005031
A,008996
A,010896
A,011387
A,011665
A,013094
A,013857
A,013915
A,014137
A,016273
A,023646
A,026103
A,056782
A,062659
A,001024
A,024532
A,024535
A,025184
A,001057
A,012104
A,014208
A,017427
A,019094
A,019357
